id,Q1.1
ab6bf492-cf58-45d2-bdcc-00a9314cec73,"Step 1: The user has provided a JSON with the title ""Variante Delta Bologna: anticipo richiamo AstraZeneca per gli over 60"" and text detailing the acceleration of the second dose of the AstraZeneca vaccine for individuals over 60 in Bologna due to the spread of the Delta variant.

Step 2: Yes, this article reports essential information in a concise and impartial manner, based on facts, with no personal opinion of the author. It is straight or 'hard news'.

Step 3: No, this article does not communicate the author’s personal point of view about current events and topics. It does not aim to develop an argument about an issue or sway readers’ opinions.

Step 4: No, while the article provides detailed information about the vaccination process and the reasons behind the acceleration, it does not contain in-depth coverage, rich storytelling, or investigative elements typical of feature or investigative journalism.

Step 5: No, this article is not satire. It provides factual information about the vaccination process and the Delta variant's impact in Bologna.

Step 6: No, this article is not lifestyle content, an obituary, a 'listicle', or 'soft news' or gossip. It is focused on providing important health-related updates to the public."
0c2a7047-28f8-4839-b02c-73c58447c827,Step 2 - 1
1439c512-874e-42ea-a605-572b9486c163,"Step 2 - 1
Step 3 - 2
Step 4 - 2
Step 5 - 2
Step 6 - 2"
23bae5d9-64ee-46b3-b479-ebd24f5f4a98,Step 2 - 1
f449f8f5-f4d6-40f6-a573-89e9837cd6af,"Step 2 - 1
Step 3 - 2
Step 4 - 2
Step 5 - 2
Step 6 - 2"
7b64542e-11d0-464d-a060-1145a9d0ad3a,Step 2 - 1
b831fc70-38f9-4eb6-b925-043306992edc,"Step 2 - 1. No

Step 3 - 1. Yes

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 2. No"
8555cd97-f488-4963-866f-4b2d51ed2723,Step 2 - 1
489cd5fe-c6c4-46a5-af3c-57bb040756bd,Step 2 - 1
c0d0d9ca-a727-47d9-ac5b-570f37087310,"Step 2 - 2. No

Step 3 - 2. No

Step 4 - 1. Yes

Step 5 - 2. No

Step 6 - 2. No"
dfc1b5f3-29b0-4810-a54e-d8a60175d139,"Step 2 - 2. No

Step 3 - 1. Yes

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 2. No"
a0f16e2b-cc17-4526-a990-772e5593cdcd,Step 2 - 1. Yes
29280252-ccea-49c1-8ee1-aa7a5d970be3,Step 2 - 1
441dedb2-48f0-4e42-85eb-0dd672b61169,"Step 2 - 1
Step 3 - 2
Step 4 - 2
Step 5 - 2
Step 6 - 1"
c8a0628f-2468-4461-9a7d-57a63d2d2717,"Step 2 - Is this article Straight news, or 'hard news'?
   1. Yes

Step 3 - Is this article an Editorial/opinion?
   2. No

Step 4 - Is this article a Feature/investigation?
   1. Yes

Step 5 - Is this article a Satire?
   2. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   2. No"
7b56363c-24cc-47f7-ac27-efbc2722f81d,"Step 2 - 2. No

Step 3 - 2. No

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 1. Yes"
26e9999e-b08c-4d57-a860-10e4a1f01335,Step 2 - 1
267c1505-8db0-4b7b-a46b-315a3236c342,Step 2 - 1: Yes
9a77fd35-2ff1-47f3-9cc4-15bb08eeefee,Step 2 - 1
ac830c44-746a-4868-adc6-ad99ad208112,"Step 2 - Is this article Straight news, or 'hard news'?
   1. No

Step 3 - Is this article an Editorial/opinion?
   1. No

Step 4 - Is this article a Feature/investigation?
   1. Yes

Step 5 - Is this article a Satire?
   2. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   2. No"
f72a942d-c56e-427a-a200-43f395291fec,Step 2 - 1
a404036f-c55b-4fed-a533-4f27ee7b0920,Step 2 - 1
1e690180-162a-429f-a771-57c221a65b84,Step 2 - 1
329408c2-ae02-4f41-89a7-4b2d436c5990,"Step 2 - 2. No

Step 3 - 1. Yes

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 2. No"
4cd87a98-b98f-4470-80a7-56d34ea1d993,"1. No
2. No
3. No
4. No
5. No
6. Yes"
18d71db7-f362-46fa-953e-d8353c7f7232,"Step 2 - 1: Yes
Step 3 - 2: No
Step 4 - 2: No
Step 5 - 2: No
Step 6 - 2: No"
b1fb979f-c629-4ccb-9bcd-c5982fbf6b33,Step 2 - 1
72ab85c4-04fa-44ed-b4ae-5f570db46aab,Step 2 - 1
587aeff6-91eb-4f0a-af54-572a0344d99b,"Step 2 - Is this article Straight news, or 'hard news'?
   2. No

Step 3 - Is this article an Editorial/opinion?
   1. Yes

Step 4 - Is this article a Feature/investigation?
   2. No

Step 5 - Is this article a Satire?
   2. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   2. No"
3d1ae696-3a3f-43ab-a4ce-61d337a59d7e,Step 2 - 1
767b9d33-fbfd-474e-98b7-fc18d49974a8,"Step 2 - Is this article Straight news, or 'hard news'?
   1. No

Step 3 - Is this article an Editorial/opinion?
   1. No

Step 4 - Is this article a Feature/investigation?
   1. Yes

Step 5 - Is this article a Satire?
   1. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   1. Yes"
6120d8fb-cccc-46e2-bb91-b3c15c7a012a,"Step 2 - 2. No

Step 3 - 1. Yes

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 2. No"
9c3b2cf3-bbd2-4d31-b200-4d7517067e0c,Step 2 - 1
abe99528-6405-4ebb-9b2f-2e76fb08ac53,Step 2 - 1
352ce019-0348-4b7a-a08c-b0509f37bd61,Step 2 - 1
de5fa1c9-f706-4b97-96e0-fc1838c07622,"Step 2 - 2. No

Step 3 - 2. No

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 1. Yes"
0645f405-43c2-4333-ae0f-62bf766ac006,Step 2 - 1
1a40c42d-b4e0-42f6-a380-b26061748e0e,2
c0238769-ae38-4575-b9ce-ebc1aa26c30a,"Step 2 - 1 (Yes)

Step 3 - 2 (No)

Step 4 - 2 (No)

Step 5 - 2 (No)

Step 6 - 2 (No)"
279a8766-5c62-4f9a-954d-6299fcae9702,Step 2 - 1
335df7a1-36af-425a-886f-379c632b4836,Step 2 - 1
2b69602b-dd5c-4eb7-b380-7eaf1e1ce3b0,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 1: Yes

Step 5 - 2: No

Step 6 - 2: No"
6055c1a3-c72d-4723-9b6c-a0c0f24bb7a7,Step 2 -  1
f56feb77-1618-4608-8f04-da95bfb2bfce,Step 2 - 1
de51e193-22de-4764-b9e7-83d699957b13,"Step 2 - 1
Step 3 - 2
Step 4 - 2
Step 5 - 2
Step 6 - 2"
10f94a5c-6633-4dbc-9447-7a9594f6ec2d,Step 2 - 1
59f724d8-d6f5-43dd-99d2-c706cd5ff61d,Step 2 - 1
2c2f3cd4-b034-4189-b8ef-213a66fa4b52,Step 2 - 1
548a49f8-2622-4308-a4b1-3dcbc2385dea,Step 2 - 1
3d807c34-696f-4342-aac3-bc311a0adfc2,"Step 2 - 1 (Yes)

Step 3 - 2 (No)

Step 4 - 1 (Yes)

Step 5 - 2 (No)

Step 6 - 2 (No)"
62cc6f89-b50e-4676-b671-dab1bc39e66d,Step 2 - 1
ef13bfe6-3f64-4aee-9b3f-b64fd7418d5d,Step 2 - 1
a6af4a60-7d73-43b4-9be9-3e5cc33b687a,"Step 2 - 1
Step 3 - 2
Step 4 - 1
Step 5 - 2
Step 6 - 2"
7759caf8-f8af-49e7-b25f-2c5672996939,Step 2 - 1
c9e49f68-e87e-43ae-ba0d-55ecca379934,Step 2 - 1
e68cbad5-4ba3-49e9-9d06-58b464cae721,Step 2 - 1
97e797fb-d132-4b8c-8dcd-b3c2a20472be,"Step 2 - 2. No

Step 3 - 2. No

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 1. Yes"
3a3eb262-dba1-475f-b524-b9be52ba01e2,Step 2 - 1
48c6fea6-52c1-46e6-b53c-68fbe9d72d4b,Step 2 - 1
5696c6fa-df71-4c4f-9ba6-6b584218f738,"Step 2 - 2. No

Step 3 - 2. No

Step 4 - 1. Yes

Step 5 - 2. No

Step 6 - 2. No"
e8d55156-ccb9-40f1-8940-2acbf8888b3c,Step 2 - 1
bfd2be95-46fe-4626-9620-f5e5669af3a5,Step 2 - 1
06544b4c-b074-4807-ab37-64bd5dd0ae77,Step 2 - 1
0e47375c-770b-482c-b6db-fe12eb8af782,Step 2 - 1
d30b11b6-a665-438c-8ee2-12ea175daeb5,Step 2 - 1
c0ec4a0a-bd11-4a91-a9cc-cacb00af6890,Step 2 - 1
78d95e36-d05a-4cef-8939-85959a4541fc,Step 2 - 1
6bd7f24d-0415-4c52-8fb2-878bb0b715d5,Step 2 - 1
7ae76290-b709-4305-a834-1b2da1994400,Step 2 - 1
b79a2e88-0e7d-4f9c-9309-4b5c2a0e837d,"Step 2 - 2: No

Step 3 - 1: Yes

Step 4 - 2: No

Step 5 - 2: No

Step 6 - 2: No"
14449e38-aa1b-40a3-92e7-a5e8bee33cdf,"Step 2 - 2. No

Step 3 - 1. Yes

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 2. No"
23ef250f-b889-4f94-b4dc-cba47bed15fd,"Step 2 - 1. No

Step 3 - 2. No

Step 4 - 1. Yes

Step 5 - 2. No

Step 6 - 2. No"
55d744cd-36c6-4747-b055-981c9aba3fae,Step 2 - 1
b1b2f04b-6c03-4345-b9ec-8f5b6ff79845,Step 2 - 1
f310ef8b-1f1a-4563-9a8a-2a1ddd2071a5,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 1: Yes

Step 5 - 2: No

Step 6 - 2: No"
367975f9-7098-42a2-96e4-1cf4bfa33f6d,Step 2 - 1
e3449c8d-41de-4f8d-83d4-8d82eecd5234,Step 2 - 1
63b90921-c98d-48e4-b0a1-a1c9531c4e6a,Step 2 - 1
5a003463-0851-41e8-bd85-5327d86125cd,Step 2 -  1
e8241b44-99dd-4ffa-8dc9-41378bbbfd93,"Step 2 - 1: Yes
Step 3 - 2: No
Step 4 - 2: No
Step 5 - 2: No
Step 6 - 2: No"
b760ffb8-4af8-426a-872d-cfce35e0bc38,"Step 2 - 1
Step 3 - 2
Step 4 - 1
Step 5 - 2
Step 6 - 2"
b1d2d7da-8eb7-4cef-8651-35929e2bd09e,"Step 2 - 1: Yes

Step 3 - 2: No

Step 4 - 1: Yes

Step 5 - 2: No

Step 6 - 2: No"
cb932977-03e8-46fd-bd91-34e28dba01bd,"Step 2 - 2. No

Step 3 - 2. No

Step 4 - 1. Yes

Step 5 - 2. No

Step 6 - 2. No"
38c347a7-7070-4837-8679-3a6b6e38d987,Step 2 - 1
82adba9a-4c8c-42ca-9be8-73d9521349e1,"Step 2 - Is this article Straight news, or 'hard news'?
   1. Yes

Step 3 - Is this article an Editorial/opinion?
   2. No

Step 4 - Is this article a Feature/investigation?
   2. No

Step 5 - Is this article a Satire?
   2. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   2. No"
411395c0-692a-4b68-9139-cd62bcadab3a,"Step 2 -  Is this article Straight news, or 'hard news'?
   1. Yes
   2. No

No

Step 3 - Is this article an Editorial/opinion?
   1. Yes
   2. No

No

Step 4 - Is this article a Feature/investigation?
   1. Yes
   2. No

Yes

Step 5 - Is this article a  Satire?
   1. Yes
   2. No

No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   1. Yes
   2. No

Yes"
8f210aae-5e9f-4783-b47d-ce0bc6171394,Step 2 - 1
61e8aba8-4940-4dfb-8869-84c37c35da13,Step 2 - 1
bb289c59-e569-4da3-b2d7-0d6be6c88265,Step 2 - 1
8d4d11df-1cb8-4d25-9083-c7baf2b2bcc3,Step 2 - 1
1e2ab02b-b251-4c6e-96c5-38b346dfecbd,Step 2 - 1
3ca3093a-5786-4c90-8891-1bba8f8ba160,Step 2 - 1
4b7f561b-a4bc-4cdb-8722-1450f1ce7c38,Step 2 - 1
9c48d9ed-2b25-4701-8f88-1ff73ad25629,"Step 2 - 1 (Yes)

Step 3 - 2 (No)

Step 4 - 2 (No)

Step 5 - 2 (No)

Step 6 - 2 (No)"
e65f6342-2829-4565-8e90-97c1354ed011,Step 2 - 1
6174d400-7808-4673-8222-ccb144138d6b,Step 2 - 1
304dbbc9-3deb-4452-9b85-bcb40db5e1c5,"Step 2 -  Is this article Straight news, or 'hard news'?
   1. Yes

Step 3 - Is this article an Editorial/opinion?
   2. No

Step 4 - Is this article a Feature/investigation?
   2. No

Step 5 - Is this article a  Satire?
   2. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   2. No"
002cd3f1-a130-4f4e-8a9b-0c7923ee56ed,Step 2 - 1
d7137589-65e6-426a-9f91-4fa2497b51c7,Step 2 - 1
95357073-ff48-47ab-a0ad-62324150033a,Step 2 - 1
91fef82a-c833-4d9a-9677-e876ef682844,Step 2 -  1
75c7a384-1cf2-404d-b164-8a4f74d0c16c,1. Yes
bf045e75-fc2d-40c8-8b3d-10d5b398cf78,Step 2 - 1
a8985169-5ef9-421a-8d90-4adfa21bda9e,"Step 2 - 2. No

Step 3 - 2. No

Step 4 - 1. Yes

Step 5 - 2. No

Step 6 - 2. No"
b692dc2f-2ce6-482d-be3f-7720da861e52,Step 2 -  1
bf65ccac-0503-4e2b-838b-5e0ffd211788,"Step 2 - Is this article Straight news, or 'hard news'?
   2. No

Step 3 - Is this article an Editorial/opinion?
   1. Yes

Step 4 - Is this article a Feature/investigation?
   2. No

Step 5 - Is this article a Satire?
   2. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   2. No"
d9be2af0-a2eb-4ed7-8dd6-94a9658ca709,"Step 2 - 2. No

Step 3 - 1. Yes

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 2. No"
9b988da9-4ea5-42c0-b596-e997962ae5a6,Step 2 - 1
9a06e858-2f15-46e8-a769-5e21a9e49992,"Step 2 - 2. No

Step 3 - 2. No

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 1. Yes"
c466d573-c6d3-4665-a103-62ea4de370da,"Step 2 - 2. No

Step 3 - 2. No

Step 4 - 1. Yes

Step 5 - 2. No

Step 6 - 2. No"
5da2da07-b1ea-4dda-b366-43e7824dde7d,"Step 2 - Is this article Straight news, or 'hard news'?
   1. No

Step 3 - Is this article an Editorial/opinion?
   1. Yes

Step 4 - Is this article a Feature/investigation?
   2. No

Step 5 - Is this article a Satire?
   2. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   2. No"
0ec8b1da-014f-418f-bd33-cb8159d705d4,"Step 2 - 1 (Yes)

Step 3 - 2 (No)

Step 4 - 2 (No)

Step 5 - 2 (No)

Step 6 - 2 (No)"
663ddce0-6b5b-4372-8408-bafaf89b3642,Step 2 - 1
bd28b2c7-8a69-48f1-b083-a15af296b704,2
3dba1506-79ad-4986-8e89-8af3ace87096,"Step 2 - 2. No

Step 3 - 1. Yes

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 2. No"
e4225312-d261-49bb-b274-7aa4a57a35dc,Step 2 - 1. Yes
ccaa6fc6-bb4e-423c-86ef-478c1be49d09,Step 2 -  1
38a585d6-9b28-49f0-b279-7c0dd1e73d3a,Step 2 - 1
75a1a2f5-66dc-45a7-9b2f-2c06e1f4a4db,Step 2 - 1
53d150f9-59a8-4ed9-a1ca-b6fceeddcccf,Step 2 - 1
11a8df48-f6eb-402a-87a8-52887d5d6fc0,Step 2 - 1
ecafbf5e-2d47-47aa-ab11-dd5002a2f76d,"Step 2 - 2: No

Step 3 - 1: Yes

Step 4 - 2: No

Step 5 - 2: No

Step 6 - 2: No"
a223ad9c-9cc2-4e23-80fa-cb3bbba183da,"Step 2 - Is this article Straight news, or 'hard news'?
   1. Yes

Step 3 - Is this article an Editorial/opinion?
   2. No

Step 4 - Is this article a Feature/investigation?
   2. No

Step 5 - Is this article a Satire?
   2. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   2. No"
83357b52-7b02-4cf2-8d9d-888dcc85ac0f,Step 2 - 1
6a99eb2f-9e0b-4ddb-9779-a8e902b59cb7,"Step 2 - 2
Step 3 - 1
Step 4 - 2
Step 5 - 2
Step 6 - 2"
ae03a4a2-d821-43f1-b4b6-2ea0278d56f3,"Step 2 -  1. Yes

Step 3 -  2. No

Step 4 -  2. No

Step 5 -  2. No

Step 6 -  2. No"
89ca8966-8ade-49fd-a036-c528a1f7871c,"Step 2 - Is this article Straight news, or 'hard news'?
   1. Yes"
0dc73a1c-4c03-4b2f-8344-f3c898900c01,"Step 2 - 2. No

Step 3 - 1. Yes

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 2. No"
184a4635-a693-4ccd-af1a-143455c391e1,Step 2 -  1
d6324f36-a665-4352-ab7a-65ee0c2bd931,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 1: Yes

Step 5 - 2: No

Step 6 - 2: No"
b5a0389d-fb80-4cc2-ab9c-0d16defe902c,Step 2 - 1
dbc64056-16b8-4f89-9f89-5d6b4890e22d,"Step 2 - 2
Step 3 - 1
Step 4 - 2
Step 5 - 2
Step 6 - 2"
d08dae7f-640a-4909-ad84-71b008fa1a19,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 2: No

Step 5 - 2: No

Step 6 - 1: Yes"
8154a6f7-08a7-4198-9b84-3d61a7a95508,"Step 2 - 2. No

Step 3 - 1. Yes

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 2. No"
1a1abfdb-95b6-4981-9f5c-390955e66afe,"Step 2 - 2. No

Step 3 - 2. No

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 1. Yes"
93194c84-8aee-4cad-8b19-1c825705e5c3,Step 2 - 1
db26964b-9da7-48fd-8d37-634bedb4155f,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 1: Yes

Step 5 - 2: No

Step 6 - 2: No"
38bcdcc3-2ab4-4b1e-91be-41294caf0138,Step 2 - 1
132835cc-8943-4601-bbfd-430e306dbd78,Step 2 - 1
ad97cbc7-115e-4d5a-b590-ca04963bece9,Step 2 - 1: Yes
247b189a-71b7-4959-8e0d-dbc67bb52f6d,Step 2 - 1
1481deaf-f753-4e49-84e4-b16c57e15031,Step 2 - 1
2517c14e-2d23-481c-aa05-5504cad1955c,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 1: Yes

Step 5 - 2: No

Step 6 - 2: No"
1ad53ecb-251d-4b3f-bbb1-22a38e4c398a,"Step 2 - 2. No

Step 3 - 2. No

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 1. Yes"
ad89700a-da40-4c91-9f50-4d68d2bc3582,"Step 2 - 2: No

Step 3 - 1: Yes

Step 4 - 2: No

Step 5 - 2: No

Step 6 - 2: No"
08348afe-dfa1-4182-bd3d-b3273fafb045,Step 2 - 1
df86ebbe-1672-4c99-8895-b0fe742ed00c,"Step 2 - Is this article Straight news, or 'hard news'?
   1. Yes"
9c7adc2e-c672-4547-806f-b0e5e3325c38,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 2: No

Step 5 - 2: No

Step 6 - 1: Yes"
9f722328-c69f-4244-8b1d-aedd04dc3080,"Step 2 - 1 (Yes)

Step 3 - 2 (No)

Step 4 - 1 (Yes)

Step 5 - 2 (No)

Step 6 - 2 (No)"
0772ed36-7241-4aaa-b06e-a2f385af3826,Step 2 - 1
3c2e2f67-fdc7-42b9-9562-0bb3c0f37f2f,Step 2 - 1: Yes
f46b51a5-037e-4bed-8460-a4eb2eefc264,Step 2 - 1
7394a8e4-0fc9-4efc-a379-6b5e7efa0675,Step 2 - 1
0d8f3152-9c2c-4560-9d56-6e3363deebfc,Step 2 - 1
e169c4f1-d5d3-45cd-877a-1e59ca4318a4,Step 2 - 1
70f25ccb-11ca-458e-8d4c-998264097691,Step 2 - 1
9209bc9a-8a2b-4308-8d65-05ab453d308a,"Step 2 - 2
Step 3 - 2
Step 4 - 1
Step 5 - 2
Step 6 - 2"
b5067687-5dd2-4b72-9036-3bed2ab549a1,Step 2 - 1
a1d6793c-b05e-4c0b-815a-6c4de3cb37d5,Step 2 - 1
b291a485-7c6d-400e-ad80-3e07b20af10e,Step 2 -  1
b75dbb31-f27b-4caf-8a66-b275e1134591,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 1: Yes

Step 5 - 2: No

Step 6 - 2: No"
712b46c0-ea5f-41d3-94fd-f78889ce79c4,"Step 2 - 2. No

Step 3 - 1. Yes

Step 4 - 2. No

Step 5 - 2. No

Step 6 - 2. No"
60438a8b-e1ac-46c2-b6e3-d459c0156226,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 1: Yes

Step 5 - 2: No

Step 6 - 2: No"
0d0e9904-1233-4184-bd15-3afe5af09208,Step 2 - 1
bfa90c78-38f5-42d6-9297-6f15649334e9,Step 2 - 1
e12996b0-f859-4d54-9541-b94711319455,Step 2 - 1
c0093d33-ac00-44c3-9616-286506ce87c0,"Step 2 - 1 (Yes)

Step 3 - 2 (No)

Step 4 - 1 (Yes)

Step 5 - 2 (No)

Step 6 - 2 (No)"
bb96531b-1419-4f45-a64e-9b74f3282836,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 1: Yes

Step 5 - 2: No

Step 6 - 2: No"
073a8f69-a5c2-4ec5-ab0b-ae281ef25fbf,Step 2 -  1
d73018e2-5184-43b7-ba01-e82378666dab,Step 2 - 1. Yes
ec3a0585-9da6-4732-bf58-c6e659d8e58e,"Step 2 - Is this article Straight news, or 'hard news'?
   1. Yes

Step 3 - Is this article an Editorial/opinion?
   2. No

Step 4 - Is this article a Feature/investigation?
   2. No

Step 5 - Is this article a Satire?
   2. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   2. No"
819f5260-9ab0-4af8-8fe6-19ea6d3e26ea,"Step 2 - Is this article Straight news, or 'hard news'?
   1. Yes

Step 3 - Is this article an Editorial/opinion?
   2. No

Step 4 - Is this article a Feature/investigation?
   2. No

Step 5 - Is this article a Satire?
   2. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   2. No"
113a94ad-e245-486a-89ba-bebb47f89695,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 2: No

Step 5 - 2: No

Step 6 - 1: Yes"
3c55c68b-f091-435a-98f1-ae6d93a8e939,Step 2 - 1: Yes
bbfbfaab-03d8-4fed-bc81-6fbcfb15fcd1,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 1: Yes

Step 5 - 2: No

Step 6 - 2: No"
f546164a-0c0a-4153-ab7c-b715c70a2d6d,Step 2 - 1
127212ca-e3bb-4563-a878-e89052565e05,"Step 2 - 2: No

Step 3 - 2: No

Step 4 - 1: Yes

Step 5 - 2: No

Step 6 - 2: No"
4c19e5e4-e137-407a-b698-096746a3a650,"Step 2 - Is this article Straight news, or 'hard news'?
   1. Yes

Step 3 - Is this article an Editorial/opinion?
   2. No

Step 4 - Is this article a Feature/investigation?
   1. Yes

Step 5 - Is this article a Satire?
   2. No

Step 6 - Is this article Lifestyle content, obituary, 'listicle', or other 'soft news' or gossip?
   2. No"
db3e2592-7e10-4200-bfd0-ae05f621fb60,"Step 2 - 1 (Yes)

Step 3 - 2 (No)

Step 4 - 2 (No)

Step 5 - 2 (No)

Step 6 - 2 (No)"
6542e210-4d37-4004-b5e6-1f9e3dbc20fa,Step 2 - 1: Yes
a7beb535-abf9-413b-901c-511699ea3b74,Step 2 -  1
21116fc0-1864-4dd8-8799-8bf9c4a56abc,Step 2 - 1
5daeb144-1ecb-4077-9ac7-dbaeb36826bc,Step 2 - 1
226a1723-f0e4-432a-849e-413138d469e1,"Step 2 - 1
Step 3 - 2
Step 4 - 1
Step 5 - 2
Step 6 - 2"
f7e4de19-4f65-4e52-9aab-36afa0b96bdc,"Step 2 - 1: Yes

Step 3 - 2: No

Step 4 - 2: No

Step 5 - 2: No

Step 6 - 2: No"
3696bc79-2f24-47e2-9f13-fabd92b7a271,Step 2 - 1
